f0:6a:e2:cc:0d:c8 -79.00004,-79.87543,-79.9837,-80.11295,-79.69011,-79.40817 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -80,-80,-83.0015,-81.74981,-81.74985,-81.74987 -77 2.410942642803011
f3:ae:ac:5e:07:79 -73,-72.83332,-72.72219,-72.99175,-73.26021,-74.05045 -77 3.788213399555367
f4:6c:81:5c:29:66 -81,-80.49816,-80.66749,-80.75274,-80.59563,-80.48978 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -73.66664,-73.08327,-72.78881,-72.59158,-72.27323,-72.39437 -77 9.558838690439744
c4:b8:22:3a:a4:01 -80.2,-80.09996,-80.06664,-80.55005,-80.84011,-81.36697 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -74.49998,-75.41678,-75.94466,-76.3587,-76.65383,-77.21182 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -90,-88.99973,-88.33257,-88.49973,-88.49979,-88.49982 -77 5.763124145556261
ca:e9:21:e1:30:41 -89,-88.49998,-89.00003,-90.50029,-90.20014,-90.16677 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -78.79964,-78.14948,-76.09955,-74.82453,-76.05984,-76.55 -77 6.076495346773638
cc:31:e5:51:83:cf -88,-90.00047,-88.99953,-88.24843,-88.39916,-88.16498 -77 5.512477833429697
d0:58:bb:6b:c5:48 -72,-71.5,-71.66667,-71.75001,-71.59999,-71.49998 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -75,-75,-78.66682,-77.75003,-77.19994,-77.19995 -77 7.588628870441506
f0:6a:e2:cc:0d:c8 -80,-77.99989,-80.66705,-81.50059,-80.80003,-80.33292 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -80,-79.49998,-75.99972,-74.2495,-73.19931,-72.49913 -77 2.410942642803011
f3:ae:ac:5e:07:79 -73,-72.49999,-72.33332,-72.24998,-72.19998,-72.16664 -77 3.788213399555367
f4:6c:81:5c:29:66 -80.59563,-80.5427,-76.02794,-73.52034,-72.01564,-73.34722 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -73,-73,-71.3333,-70.99996,-71.19998,-71.19998 -77 9.558838690439744
c4:b8:22:3a:a4:01 -79,-78.49999,-80.00008,-80.75014,-79.99997,-79.49982 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -86,-84.49996,-81.33302,-79.49942,-78.39918,-77.66562 -77 3.8914231465706832
ca:e9:21:e1:30:41 -72,-72,-72,-71.74989,-75.20255,-77.33794 -77 1.1034026592412622
c8:fb:3a:d4:b7:cf -90,-90,-89.33265,-88.4977,-89,-89 -77 5.763124145556261
cb:87:f2:a7:4a:cd -71,-71,-71.33334,-71.50002,-71.4,-71.16663 -77 6.076495346773638
cc:31:e5:51:83:cf -81,-81.50002,-80.99994,-82.25035,-83.2008,-82.83369 -77 5.512477833429697
d0:58:bb:6b:c5:48 -71.59999,-71.54998,-71.69999,-71.77499,-71.61998,-71.51664 -77 8.060259272645231
ef:f7:ba:b0:4e:58 -75,-75.50001,-75.66668,-75.75002,-75.80002,-75.83336 -77 6.523432817850212
e6:fc:ea:e2:d5:8d -75,-74.49999,-75.00002,-75.00001,-75.00001,-75.00001 -77 7.588628870441506
f0:6a:e2:cc:0d:c8 -81.50059,-81.15027,-80.87772,-82.40949,-82.92829,-82.94027 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -69,-69,-68.66665,-68.74999,-68.74999,-68.74999 -77 2.410942642803011
f3:ae:ac:5e:07:79 -72,-72,-71.66665,-72.00002,-71.79998,-72.00004 -77 3.788213399555367
f4:6c:81:5c:29:66 -79,-80.00232,-80.00154,-80.00115,-80.20644,-80.34425 -77 1.6620440677319606
c4:b8:22:3a:a4:01 -79.49982,-79.74992,-79.49993,-78.62487,-78.09982,-77.74976 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -86,-82.49989,-81.33314,-79.49945,-78.39915,-78.39929 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -88.4977,-88.74893,-88.83271,-88.87463,-88.49821,-89.25305 -77 5.763124145556261
ca:e9:21:e1:30:41 -72,-72,-72,-71.9374,-72.59171,-73.3851 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -81,-81.50001,-77.99988,-75.99976,-74.99967,-74.16623 -77 6.076495346773638
cc:31:e5:51:83:cf -82.25035,-82.72559,-82.76163,-82.57117,-82.45687,-82.21387 -77 5.512477833429697
d0:58:bb:6b:c5:48 -72,-72,-71.66666,-71.75,-71.8,-71.8 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -76,-76,-79.00016,-80.75031,-80.00011,-79.33323 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -75.83336,-75.91668,-75.61111,-75.45831,-75.56667,-75.63891 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -86,-85.49982,-84.99927,-84.99945,-85.20044,-85.16681 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -69,-69,-69,-69,-69,-69 -77 2.410942642803011
f3:ae:ac:5e:07:79 -71.79998,-71.90001,-72.26669,-72.45004,-73.56029,-74.3005 -77 3.788213399555367
f4:6c:81:5c:29:66 -82,-81.49997,-81.33328,-80.99982,-78.19793,-76.32964 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -70,-69.5,-69.66667,-69.75001,-70.40005,-70.50005 -77 9.558838690439744
c4:b8:22:3a:a4:01 -77.74976,-77.87489,-77.58324,-77.68745,-77.54993,-77.62496 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -85,-84.49998,-82.33301,-80.24913,-80.24931,-80.24942 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -88.83271,-88.85368,-88.73506,-88.86485,-88.89199,-88.74243 -77 5.763124145556261
ca:e9:21:e1:30:41 -72,-72,-71.66662,-76.50143,-79.40266,-79.40221 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -71,-71,-71,-71.25002,-73.40031,-74.50049 -77 6.076495346773638
cc:31:e5:51:83:cf -81,-83.0002,-84.00046,-85.00103,-85.80177,-86.00183 -77 5.512477833429697
e6:fc:ea:e2:d5:8d -76,-75.49998,-78.66691,-80.50049,-81.80076,-82.66768 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -75.63891,-81.81957,-83.87985,-82.15965,-80.92744,-80.1059 -77 6.523432817850212
f0:c8:b0:2f:c3:6a -73,-70.99995,-74.3336,-75.75046,-74.39993,-73.4995 -77 2.410942642803011
f3:ae:ac:5e:07:79 -73,-73,-73.33336,-72.99997,-74.00021,-74.66709 -77 3.788213399555367
f4:6c:81:5c:29:66 -76.32964,-78.66505,-79.44363,-79.58282,-79.66636,-77.5514 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -70,-71.50001,-70.99999,-70.74998,-70.59998,-70.49997 -77 9.558838690439744
c6:f1:d8:de:c7:6d -80.24942,-77.12464,-76.08302,-75.81223,-75.44969,-75.20798 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -88.73506,-88.79998,-88.83069,-88.80856,-89.85152,-90.88331 -77 5.763124145556261
cb:87:f2:a7:4a:cd -80,-80.50002,-80.33333,-80.24998,-80.19997,-81.33392 -77 6.076495346773638
cc:31:e5:51:83:cf -90,-90,-88.99902,-88.24773,-88.59942,-88.49898 -77 5.512477833429697
d0:58:bb:6b:c5:48 -72,-82.00011,-85.33352,-81.74987,-79.79964,-78.33275 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -85,-85,-81.99984,-80.49971,-79.39956,-79.39964 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -90,-90.50002,-85.99943,-83.49888,-84.59962,-85.50034 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -84,-84,-82.3327,-81.74905,-82.60042,-83.16821 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -74.39993,-73.94971,-75.63328,-74.22472,-73.17946,-72.48257 -77 2.410942642803011
f3:ae:ac:5e:07:79 -71,-71.50001,-71.66668,-72.00005,-72.00004,-72.16674 -77 3.788213399555367
f4:6c:81:5c:29:66 -67,-67,-72.00096,-74.25163,-75.80237,-76.66956 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -70,-70,-71.00002,-70.5,-70.60001,-70.49999 -77 9.558838690439744
c6:f1:d8:de:c7:6d -74,-74,-75.66685,-76.25028,-77.80086,-78.66792 -77 3.8914231465706832
ca:e9:21:e1:30:41 -88,-88.50002,-82.99931,-84.74995,-86.00053,-83.4987 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -80.19997,-80.76695,-80.51129,-80.38345,-78.50642,-77.25499 -77 6.076495346773638
cc:31:e5:51:83:cf -88.99902,-88.62324,-88.61529,-88.58614,-88.46839,-88.55759 -77 5.512477833429697
d0:58:bb:6b:c5:48 -79.79964,-79.06619,-76.37739,-75.03296,-74.42631,-73.85516 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -81.99984,-81.24976,-80.633,-80.32462,-80.45972,-79.54948 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -83.49888,-84.04926,-84.53299,-82.14939,-80.9192,-80.26575 -77 6.523432817850212
f3:ae:ac:5e:07:79 -72.00004,-72.08339,-74.05571,-75.04191,-74.4334,-74.02769 -77 3.788213399555367
f0:c8:b0:2f:c3:6a -73.17946,-72.831,-75.22089,-76.41589,-74.5321,-73.60962 -77 2.410942642803011
f0:6a:e2:cc:0d:c8 -82.3327,-82.04083,-82.22746,-82.4629,-83.372,-83.6441 -77 3.7141763048336935
c3:c5:0a:42:ff:15 -70.5,-70.55,-70.53333,-70.39999,-70.31999,-70.26665 -77 9.558838690439744
c4:b8:22:3a:a4:01 -78,-78.50001,-77.66663,-77.24994,-77.24995,-77.24996 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -84,-84,-84,-84.25008,-82.19894,-80.8313 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -93,-90.99952,-89.66528,-89.24825,-88.7973,-88.79775 -77 5.763124145556261
ca:e9:21:e1:30:41 -77,-73.99981,-72.99966,-72.49953,-76.20245,-76.20203 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -77.25499,-74.12746,-72.75159,-72.31367,-72.0509,-73.37601 -77 6.076495346773638
cc:31:e5:51:83:cf -91,-88.49961,-87.99948,-87.99961,-87.59894,-87.16454 -77 5.512477833429697
d0:58:bb:6b:c5:48 -72,-71.49999,-71.66667,-75.75039,-78.40073,-80.00101 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -90,-87.49987,-86.66644,-86.24967,-85.99958,-85.99965 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -76,-76,-75.66665,-75.49997,-77.8004,-77.80033 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -78,-78,-80.66749,-82.00148,-82.60185,-82.83527 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -80,-80,-80,-79.74993,-77.59889,-76.16467 -77 2.410942642803011
f3:ae:ac:5e:07:79 -78,-77.49998,-77.66667,-77.49997,-76.39961,-76.66648 -77 3.788213399555367
f4:6c:81:5c:29:66 -67,-66.49998,-66.66667,-66.75002,-70.0011,-71.83518 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -70,-70,-70,-70,-70.60004,-71.16677 -77 9.558838690439744
c4:b8:22:3a:a4:01 -78,-78,-78.33335,-77.99998,-77.79996,-77.83331 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -82.19894,-81.51507,-82.01017,-82.75803,-82.20592,-81.83775 -77 3.8914231465706832
ca:e9:21:e1:30:41 -76.20203,-83.10133,-85.73463,-87.30147,-85.24004,-83.86555 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -72.0509,-72.71346,-72.1423,-71.60669,-71.48534,-71.23774 -77 6.076495346773638
cc:31:e5:51:83:cf -89,-89.50005,-86.99932,-85.99889,-85.59871,-85.6657 -77 5.512477833429697
d0:58:bb:6b:c5:48 -78.40073,-79.20087,-76.80051,-75.3503,-74.68017,-74.2334 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -85,-85,-84.66664,-85.00004,-83.19952,-82.16582 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -75.49997,-76.6502,-77.03359,-76.77517,-76.62011,-76.51673 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -82.00148,-82.30169,-82.47959,-81.6093,-81.28719,-80.73868 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -80,-79.87496,-79.11618,-78.37811,-76.50167,-75.25056 -77 2.410942642803011
f3:ae:ac:5e:07:79 -73,-73,-73,-72.74997,-72.59995,-72.66664 -77 3.788213399555367
f4:6c:81:5c:29:66 -80,-80.50098,-79.99738,-80.25148,-80.2,-80.16547 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -69,-69,-70.33336,-71.00005,-70.80002,-71.00004 -77 9.558838690439744
c4:b8:22:3a:a4:01 -77.79996,-77.81664,-77.87776,-77.90833,-78.12669,-78.10558 -77 7.9250463952259995
c8:fb:3a:d4:b7:cf -88,-87.49991,-88.66734,-87.99963,-87.9997,-87.99976 -77 5.763124145556261
c6:f1:d8:de:c7:6d -84,-81.49985,-80.99979,-80.49963,-80.39963,-81.16724 -77 3.8914231465706832
cc:31:e5:51:83:cf -91,-88.99989,-86.66618,-85.24911,-84.59887,-83.99847 -77 5.512477833429697
d0:58:bb:6b:c5:48 -71,-71,-71,-71,-71,-71 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -85,-85,-81.99978,-80.4996,-81.39993,-81.83345 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -76,-76,-75.66665,-78.75034,-78.4002,-78.40017 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -80,-82.50019,-83.33367,-83.25021,-82.3994,-81.66515 -77 3.7141763048336935
f3:ae:ac:5e:07:79 -78,-75.49995,-74.33323,-75.25005,-74.79993,-74.49984 -77 3.788213399555367
f4:6c:81:5c:29:66 -80.25148,-80.2257,-80.20551,-80.91251,-81.13448,-81.62699 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -71.00005,-70.90003,-70.93336,-71.45005,-71.96008,-71.96674 -77 9.558838690439744
c4:b8:22:3a:a4:01 -76,-76,-76.33334,-75.99998,-75.99998,-75.99998 -77 7.9250463952259995
c6:f1:d8:de:c7:6d -80.99979,-80.74969,-80.63297,-80.76661,-81.41389,-81.84554 -77 3.8914231465706832
ca:e9:21:e1:30:41 -77,-77,-77,-77.26239,-77.2597,-77.25788 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -72,-72,-72,-72,-72,-72 -77 6.076495346773638
cc:31:e5:51:83:cf -82,-81.49997,-84.00054,-85.00088,-85.0007,-85.00059 -77 5.512477833429697
e6:fc:ea:e2:d5:8d -76,-76,-76,-78.75037,-80.20062,-81.0008 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -78.40017,-76.70004,-76.13331,-80.10072,-82.88145,-83.9017 -77 6.523432817850212
f0:c8:b0:2f:c3:6a -69,-69,-69,-69,-71.20062,-72.66782 -77 2.410942642803011
f3:ae:ac:5e:07:79 -74.79993,-74.64989,-74.09989,-73.82488,-73.65987,-73.54986 -77 3.788213399555367
c3:c5:0a:42:ff:15 -71.96008,-71.96341,-72.30894,-72.2317,-72.38538,-72.48782 -77 9.558838690439744
c6:f1:d8:de:c7:6d -75,-75,-78.00029,-79.50052,-78.40004,-77.83307 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -86,-86.50007,-86.66679,-87.00043,-87.00035,-87.00029 -77 5.763124145556261
cc:31:e5:51:83:cf -85,-85.50008,-86.66737,-87.2512,-87.25096,-87.2508 -77 5.512477833429697
ca:e9:21:e1:30:41 -78,-77.49988,-77.33311,-77.50012,-76.39685,-75.3259 -77 1.1034026592412622
d0:58:bb:6b:c5:48 -89,-87.99998,-82.66641,-79.99956,-79.99965,-79.99971 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -80.20062,-80.60072,-79.06705,-78.30018,-80.24062,-81.3676 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -83.9017,-79.45078,-77.96712,-77.47529,-77.38021,-77.15012 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -80,-80.50004,-82.33386,-83.50107,-82.59997,-82.16599 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -72.66782,-69.83385,-69.55589,-72.16727,-71.53367,-71.11124 -77 2.410942642803011
f3:ae:ac:5e:07:79 -73.65987,-73.60487,-73.06988,-72.80237,-73.84214,-74.53537 -77 3.788213399555367
f4:6c:81:5c:29:66 -67,-67,-67,-67,-69.80097,-71.66846 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -72.48782,-72.74391,-72.82928,-73.12197,-72.49753,-71.91454 -77 9.558838690439744
c6:f1:d8:de:c7:6d -79.50052,-78.95026,-78.5778,-80.18387,-79.94696,-79.789 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -86.50007,-86.58344,-86.72251,-86.79205,-86.83377,-87.19583 -77 5.763124145556261
ca:e9:21:e1:30:41 -76.39685,-75.86124,-74.57302,-73.67811,-74.54523,-74.95634 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -72,-76.50007,-78.00012,-78.75017,-77.59993,-76.83307 -77 6.076495346773638
e6:fc:ea:e2:d5:8d -85,-85,-81.99977,-80.49959,-81.59997,-82.00014 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -77,-76.49998,-81.66713,-83.5007,-83.50056,-83.50047 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -80,-82.50014,-81.6666,-81.24979,-80.59941,-80.16574 -77 3.7141763048336935
f0:c8:b0:2f:c3:6a -69.55589,-70.86162,-71.08566,-71.09205,-72.8743,-74.06258 -77 2.410942642803011
f3:ae:ac:5e:07:79 -72,-72,-74.33353,-75.25031,-75.80041,-76.16717 -77 3.788213399555367
f4:6c:81:5c:29:66 -82,-81.49998,-76.66621,-73.99914,-72.59884,-71.66522 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -70,-70,-71.00002,-71.50004,-70.99999,-70.83331 -77 9.558838690439744
c6:f1:d8:de:c7:6d -79.94696,-79.86798,-86.91297,-83.68378,-83.74706,-83.78925 -77 3.8914231465706832
ca:e9:21:e1:30:41 -71,-74.50025,-75.66711,-79.50229,-79.50183,-79.50153 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -78.75017,-78.17504,-77.7277,-78.54585,-77.03643,-76.03011 -77 6.076495346773638
cc:31:e5:51:83:cf -85,-84.49997,-84.66668,-84.75005,-84.19965,-83.66581 -77 5.512477833429697
d0:58:bb:6b:c5:48 -72,-80.00007,-76.66662,-75.24988,-74.59984,-74.16647 -77 8.060259272645231
e6:fc:ea:e2:d5:8d -76,-75.49999,-75.66666,-75.75001,-75.80001,-75.83335 -77 7.588628870441506
ef:f7:ba:b0:4e:58 -76.49998,-79.08364,-80.55616,-81.29243,-81.73422,-83.1127 -77 6.523432817850212
f0:6a:e2:cc:0d:c8 -81,-79.99995,-79.33318,-78.99976,-79.19994,-80.16758 -77 3.7141763048336935
f3:ae:ac:5e:07:79 -74.33353,-74.79192,-75.12811,-75.38791,-74.91021,-74.59172 -77 3.788213399555367
f4:6c:81:5c:29:66 -81,-80.49857,-80.33079,-80.24644,-80.4023,-80.33176 -77 1.6620440677319606
c3:c5:0a:42:ff:15 -69,-69.5,-69.66667,-69.75001,-69.80001,-70.50008 -77 9.558838690439744
c6:f1:d8:de:c7:6d -75,-75,-76.0001,-76.75024,-77.20036,-77.50047 -77 3.8914231465706832
c8:fb:3a:d4:b7:cf -89,-88.49986,-88.66673,-88.49971,-88.49977,-88.49981 -77 5.763124145556261
ca:e9:21:e1:30:41 -79.50183,-79.50168,-77.00063,-75.49985,-78.40193,-80.50388 -77 1.1034026592412622
cb:87:f2:a7:4a:cd -76.03011,-73.51502,-72.67665,-72.50748,-72.80602,-74.00526 -77 6.076495346773638
cc:31:e5:51:83:cf -84.19965,-83.9327,-84.28859,-84.21639,-85.57477,-86.31367 -77 5.512477833429697
